id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
1893;South Africa;;75199.0;77780.0;79315.0;73180.0;67304.0;68777.0;49200.0;51900.0;55600.0;62536.0;46467.0;p;silver
1894;Spain;;0.0;2200.0;20800.0;29900.0;32943.0;27900.0;27300.0;27300.0;17600.0;98600.0;87780.0;p;silver
1895;Sudan;;0.0;413.0;631.0;700.0;700.0;700.0;1000.0;1000.0;1000.0;2000.0;2000.0;p;silver
1896;Sweden;;293068.0;288590.0;302145.0;301959.0;309337.0;341346.0;382611.0;479686.0;498686.0;467500.0;443624.0;p;silver
1897;Tajikistan;;3100.0;3100.0;3100.0;1800.0;1800.0;1800.0;1700.0;2700.0;3200.0;6600.0;9500.0;p;silver
1898;Tanzania;;10388.0;8231.0;12040.0;13524.0;11227.0;11014.0;14493.0;15569.0;17984.0;10911.0;12041.0;p;silver
1899;Thailand;;5465.0;15300.0;15300.0;16423.0;32047.0;32381.0;29216.0;26438.0;26430.0;0.0;0.0;p;silver
1900;Turkey;;294000.0;351600.0;363520.0;246500.0;193890.0;189600.0;183880.0;190550.0;376640.0;151490.0;197320.0;p;silver
1901;United States of America;;1250000.0;1245000.0;1275900.0;1122300.0;1055000.0;1037000.0;1184000.0;1090000.0;1150000.0;1030000.0;934000.0;p;silver
1902;United Kingdom;;398.0;514.0;506.0;531.0;230.0;82.0;0.0;0.0;14.0;0.0;0.0;p;silver
1903;Uzbekistan;;74600.0;52900.0;59100.0;60000.0;60000.0;23000.0;23000.0;230000.0;230000.0;232300.0;223900.0;p;silver
1904;Zambia;;;;;;;;;0.0;0.0;0.0;93.0;p;silver
1905;Zimbabwe;;500.0;;;;;;;;1463.0;1480.0;1542.0;p;silver
1906;Austria;Scrap;8176.0;6052.0;5757.0;8583.0;;;;;;;;e;zinc
1907;Austria;Unwrought;13794.0;5703.0;8532.0;9776.0;6410.0;11065.0;10933.0;15769.0;13874.0;18962.0;17268.0;e;zinc
1908;Austria;Unwrought alloys;;;;;;;682.0;595.0;565.0;1476.0;2860.0;e;zinc
1909;Belgium;Ores&concentrates;733794.0;785125.0;749582.0;725335.0;859086.0;773334.0;840967.0;771726.0;713911.0;649018.0;726411.0;e;zinc
1910;Belgium;Scrap;15585.0;16644.0;14540.0;11652.0;;;;;;;;e;zinc
1911;Belgium;Unwrought;8359.0;13590.0;155654.0;296197.0;277418.0;244589.0;252548.0;160895.0;208539.0;243087.0;358012.0;e;zinc
1912;Belgium;Unwrought alloys;;;;154258.0;140766.0;155488.0;183718.0;151371.0;159172.0;160514.0;190153.0;e;zinc
1913;Bulgaria;Ores&concentrates;7982.0;;;;0.0;267.0;2163.0;4483.0;7553.0;9600.0;9745.0;e;zinc
1914;Bulgaria;Scrap;1293.0;2226.0;1949.0;2021.0;;;;;;;;e;zinc
1915;Bulgaria;Unwrought;96678.0;87008.0;81332.0;71894.0;57768.0;54272.0;60880.0;62920.0;73049.0;65744.0;66341.0;e;zinc
1916;Croatia;Scrap;700.0;708.0;518.0;676.0;;;;;;;;e;zinc
1917;Czech Republic;Scrap;2705.0;2716.0;4798.0;4189.0;;;;;;;;e;zinc
1918;Czech Republic;Unwrought;17258.0;19982.0;5148.0;5147.0;7407.0;13112.0;59970.0;50380.0;3227.0;4416.0;3494.0;e;zinc
1919;Czech Republic;Unwrought alloys;;;;;;;1377.0;667.0;356.0;337.0;120.0;e;zinc
1920;Denmark;Scrap;2028.0;2622.0;2563.0;2468.0;;;;;;;;e;zinc
1921;Denmark;Unwrought;;124.0;318.0;635.0;789.0;1060.0;;;;;;e;zinc
1922;Estonia;Scrap;2860.0;1065.0;;;;;;;;;;e;zinc
1923;Estonia;Unwrought alloys;;;;;;;;;;;;e;zinc
1924;Finland;Ores&concentrates;1238.0;1426.0;22479.0;50656.0;39555.0;29613.0;15395.0;10334.0;42920.0;67052.0;90955.0;e;zinc
1925;Finland;Scrap;964.0;1012.0;1369.0;1215.0;;;;;;;;e;zinc
1926;Finland;Unwrought;257411.0;268893.0;266738.0;265686.0;271313.0;272632.0;261419.0;242261.0;236156.0;236822.0;242262.0;e;zinc
1927;Finland;Unwrought alloys;;;;;;;2003.0;2332.0;1175.0;460.0;475.0;e;zinc
1928;France;Ores&concentrates;78398.0;39350.0;49652.0;54609.0;62111.0;97317.0;81569.0;62559.0;64781.0;76457.0;102049.0;e;zinc
1929;France;Scrap;43770.0;45986.0;51755.0;42736.0;;;;;;;;e;zinc
1930;France;Unwrought;31601.0;64773.0;79727.0;105934.0;80747.0;73557.0;119045.0;91214.0;63775.0;89439.0;76417.0;e;zinc
1931;France;Unwrought alloys;5073.0;9362.0;1851.0;2549.0;1938.0;2333.0;2235.0;3145.0;5081.0;7208.0;7170.0;e;zinc
1932;Germany;Ores&concentrates;1835.0;888.0;1674.0;73980.0;39533.0;96369.0;98065.0;91689.0;57186.0;83000.0;89004.0;e;zinc
1933;Germany;Scrap;51801.0;68648.0;74208.0;75168.0;;;;;;;;e;zinc
1934;Germany;Unwrought;70724.0;63165.0;52483.0;55518.0;59913.0;54476.0;69430.0;53077.0;58983.0;72005.0;73288.0;e;zinc
1935;Germany;Unwrought alloys;28835.0;24163.0;31857.0;31170.0;29775.0;27985.0;24342.0;20605.0;19692.0;25664.0;24218.0;e;zinc
1936;Greece;Ores&concentrates;43003.0;21311.0;14660.0;36016.0;51007.0;41940.0;36764.0;36000.0;33000.0;38550.0;44802.0;e;zinc
1937;Hungary;Scrap;1902.0;2978.0;2821.0;2314.0;;;;;;;;e;zinc
1938;Hungary;Unwrought;;;405.0;527.0;264.0;148.0;1750.0;316.0;151.0;103.0;858.0;e;zinc
1939;Ireland;Ores&concentrates;404303.0;594268.0;588143.0;660259.0;647444.0;615916.0;531029.0;452784.0;284153.0;249451.0;245486.0;e;zinc
1940;Italy;Ores&concentrates;99121.0;48051.0;98211.0;71471.0;84569.0;89580.0;68508.0;47879.0;46863.0;47997.0;45251.0;e;zinc
1941;Italy;Scrap;8603.0;12334.0;16427.0;13006.0;;;;;;;;e;zinc
1942;Italy;Unwrought;7967.0;5258.0;11071.0;16570.0;14737.0;8016.0;11199.0;8704.0;11318.0;15631.0;20280.0;e;zinc
1943;Italy;Unwrought alloys;2857.0;3491.0;6377.0;9385.0;10029.0;8415.0;7417.0;7733.0;10324.0;9805.0;9547.0;e;zinc
1944;Latvia;Scrap;443.0;975.0;587.0;459.0;;;;;;;;e;zinc
1945;Lithuania;Unwrought;;;;330.0;618.0;432.0;1292.0;73.0;12.0;13.0;342.0;e;zinc
1946;Luxembourg;Scrap;315.0;423.0;1134.0;739.0;;;;;;;;e;zinc
1947;Montenegro;Ores&concentrates;;;499.0;6579.0;9120.0;9283.0;14340.0;14090.0;16183.0;17643.0;19389.0;e;zinc
1948;Netherlands;Ores&concentrates;0.0;425.0;12182.0;132344.0;90253.0;91030.0;79600.0;90033.0;26080.0;18071.0;18888.0;e;zinc
1949;Netherlands;Scrap;19815.0;11900.0;32543.0;25629.0;;;;;;;;e;zinc
1950;Netherlands;Unwrought;244789.0;133994.0;166281.0;122532.0;213479.0;272732.0;190548.0;136852.0;275857.0;165585.0;183632.0;e;zinc
1951;Netherlands;Unwrought alloys;23932.0;22041.0;42182.0;52382.0;39626.0;48484.0;68830.0;68930.0;94430.0;106068.0;125859.0;e;zinc
1952;North Macedonia;Ores&concentrates;;69509.0;60369.0;51545.0;51154.0;56810.0;57218.0;53796.0;46057.0;51731.0;55733.0;e;zinc
1953;North Macedonia;Scrap;576.0;479.0;739.0;313.0;;;;;;;;e;zinc
1954;Norway;Unwrought;130397.0;128416.0;122649.0;119770.0;115789.0;109485.0;125164.0;126969.0;128247.0;118146.0;132544.0;e;zinc
1955;Norway;Unwrought alloys;9227.0;6107.0;19889.0;29094.0;28188.0;30614.0;33315.0;34176.0;35349.0;44575.0;54520.0;e;zinc
1956;Poland;Ores&concentrates;58035.0;45877.0;4213.0;0.0;;;;;;;;e;zinc
1957;Poland;Scrap;430.0;1617.0;902.0;960.0;;;;;;;;e;zinc
1958;Poland;Unwrought;83571.0;84833.0;96142.0;105552.0;105929.0;128521.0;181437.0;160290.0;107444.0;90991.0;79865.0;e;zinc
1959;Poland;Unwrought alloys;3606.0;4699.0;6280.0;6939.0;6541.0;9137.0;13607.0;16412.0;5812.0;6024.0;5572.0;e;zinc
1960;Portugal;Ores&concentrates;75414.0;371.0;7438.0;2201.0;67881.0;112125.0;150223.0;147370.0;157057.0;163269.0;322718.0;e;zinc
1961;Portugal;Scrap;2910.0;1646.0;940.0;755.0;;;;;;;;e;zinc
1962;Portugal;Unwrought;1307.0;849.0;151.0;734.0;747.0;502.0;;;;;;e;zinc
1963;Romania;Ores&concentrates;503.0;24528.0;15375.0;17592.0;16745.0;4080.0;6647.0;6169.0;3193.0;1642.0;449.0;e;zinc
1964;Romania;Scrap;442.0;1615.0;711.0;597.0;;;;;;;;e;zinc
1965;Romania;Unwrought;59395.0;8004.0;;;;;;;;;;e;zinc
1966;Serbia;Ores&concentrates;21140.0;10699.0;14921.0;23247.0;22559.0;25416.0;24149.0;19788.0;22325.0;42398.0;33753.0;e;zinc
1967;Serbia;Scrap;63.0;330.0;120.0;67.0;;;;;;;;e;zinc
1968;Slovakia;Ores&concentrates;;;;;;;;;;;;e;zinc
1969;Slovakia;Unwrought;14600.0;12871.0;7903.0;2836.0;3421.0;2385.0;8410.0;7418.0;4003.0;3385.0;6625.0;e;zinc
1970;Slovakia;Unwrought alloys;10412.0;11365.0;13075.0;7001.0;10336.0;10472.0;13722.0;13071.0;12361.0;13720.0;11181.0;e;zinc
1971;Slovenia;Scrap;975.0;517.0;933.0;832.0;;;;;;;;e;zinc
1972;Slovenia;Unwrought;1937.0;1469.0;2725.0;918.0;367.0;604.0;1477.0;2431.0;3895.0;4967.0;5773.0;e;zinc
1973;Spain;Ores&concentrates;121688.0;40118.0;104276.0;122372.0;133163.0;92125.0;71193.0;159289.0;235580.0;261831.0;331876.0;e;zinc
1974;Spain;Scrap;6210.0;26675.0;37362.0;15625.0;;;;;;;;e;zinc
1975;Spain;Unwrought;191897.0;216633.0;318527.0;351378.0;359605.0;303548.0;291072.0;293852.0;227226.0;299632.0;243669.0;e;zinc
1976;Spain;Unwrought alloys;92781.0;62544.0;91054.0;35318.0;38229.0;42674.0;56974.0;64914.0;79112.0;89530.0;106679.0;e;zinc
1977;Sweden;Ores&concentrates;389473.0;395616.0;362085.0;374501.0;343725.0;333534.0;411944.0;438109.0;485122.0;494407.0;463085.0;e;zinc
1978;Sweden;Scrap;2898.0;1840.0;2900.0;3257.0;;;;;;;;e;zinc
1979;Switzerland;Scrap;2445.0;2574.0;2582.0;2846.0;;;;;;;;e;zinc
1980;Switzerland;Unwrought;1078.0;;;;;;;;;;;e;zinc
1981;Turkey;Ores&concentrates;253573.0;272559.0;392725.0;316714.0;412744.0;399384.0;422982.0;366676.0;423011.0;764773.0;971126.0;e;zinc
1982;Turkey;Scrap;468.0;1929.0;1536.0;2997.0;;;;;;;;e;zinc
1983;Turkey;Unwrought;498.0;451.0;666.0;1704.0;2130.0;2443.0;771.0;1909.0;2041.0;727.0;1212.0;e;zinc
1984;Turkey;Unwrought alloys;;;;;;;1719.0;1365.0;1108.0;614.0;532.0;e;zinc
1985;United Kingdom;Ores&concentrates;246.0;11418.0;8405.0;9714.0;5561.0;4720.0;7515.0;7788.0;11473.0;16019.0;23192.0;e;zinc
1986;United Kingdom;Scrap;5699.0;6030.0;14903.0;12545.0;;;4736.0;5310.0;2967.0;3294.0;3257.0;e;zinc
1987;United Kingdom;Unwrought;3883.0;3600.0;3580.0;2724.0;1823.0;2138.0;2930.0;2874.0;2885.0;3411.0;6016.0;e;zinc
1988;United Kingdom;Unwrought alloys;28408.0;13578.0;14561.0;12737.0;13580.0;11251.0;17173.0;22064.0;23515.0;26724.0;24687.0;e;zinc
1989;Austria;Scrap;210.0;596.0;298.0;4827.0;;;;;;;;i;zinc
1990;Austria;Unwrought;61877.0;37864.0;37560.0;47394.0;51634.0;72381.0;69138.0;73403.0;72912.0;81078.0;79414.0;i;zinc
1991;Austria;Unwrought alloys;33911.0;27886.0;34411.0;38759.0;34920.0;33182.0;33553.0;31572.0;32115.0;29735.0;33524.0;i;zinc
1992;Belgium;Ores&concentrates;805000.0;444500.0;1129207.0;1182797.0;1194208.0;1132719.0;1157770.0;1175883.0;968294.0;1142209.0;1136057.0;i;zinc
1993;Belgium;Scrap;40657.0;61433.0;68233.0;66665.0;;;;;;;;i;zinc
1994;Belgium;Unwrought;205745.0;237741.0;189980.0;280492.0;267917.0;214491.0;375977.0;347421.0;316249.0;304231.0;242047.0;i;zinc
1995;Belgium;Unwrought alloys;8075.0;13299.0;10613.0;11844.0;30383.0;40924.0;26113.0;24183.0;33508.0;30473.0;32042.0;i;zinc
1996;Bulgaria;Ores&concentrates;146655.0;147579.0;167107.0;166553.0;132500.0;127158.0;129405.0;116710.0;104713.0;117427.0;113619.0;i;zinc
1997;Bulgaria;Unwrought;5095.0;2480.0;1761.0;2765.0;6878.0;2765.0;8846.0;5322.0;3243.0;6748.0;4528.0;i;zinc
1998;Croatia;Unwrought;4656.0;3149.0;3029.0;2886.0;2847.0;3024.0;3395.0;3714.0;4532.0;4049.0;4505.0;i;zinc
1999;Czech Republic;Scrap;2792.0;2434.0;900.0;909.0;;;;;;;;i;zinc
2000;Czech Republic;Unwrought;36733.0;24660.0;15121.0;17137.0;19064.0;21687.0;65712.0;65938.0;21829.0;27090.0;21328.0;i;zinc
2001;Czech Republic;Unwrought alloys;11344.0;7155.0;11653.0;10590.0;11947.0;8524.0;8852.0;9259.0;9230.0;10886.0;11886.0;i;zinc
2002;Denmark;Unwrought;12591.0;6063.0;4427.0;6023.0;6877.0;6968.0;6605.0;7894.0;7752.0;7619.0;5972.0;i;zinc
2003;Denmark;Unwrought alloys;910.0;771.0;1310.0;954.0;923.0;1343.0;1239.0;1221.0;1223.0;1117.0;737.0;i;zinc
2004;Estonia;Unwrought;7676.0;1595.0;5978.0;8887.0;4987.0;664.0;705.0;680.0;580.0;786.0;696.0;i;zinc
2005;Finland;Ores&concentrates;582049.0;532036.0;559918.0;547265.0;558963.0;611240.0;557413.0;550344.0;521900.0;528833.0;511097.0;i;zinc
2006;Finland;Unwrought;4242.0;3705.0;4374.0;1471.0;1146.0;1565.0;1750.0;1511.0;1117.0;999.0;701.0;i;zinc
2007;France;Ores&concentrates;238502.0;241976.0;222580.0;234060.0;288110.0;306850.0;320668.0;327441.0;295763.0;299136.0;297560.0;i;zinc
2008;France;Scrap;3694.0;4604.0;3003.0;3853.0;;;;;;;;i;zinc
2009;France;Unwrought;164172.0;128674.0;131993.0;151988.0;126771.0;120553.0;119879.0;111390.0;118612.0;119133.0;120828.0;i;zinc
2010;France;Unwrought alloys;45480.0;27000.0;34205.0;34022.0;32075.0;34823.0;37710.0;35481.0;43948.0;51740.0;50953.0;i;zinc
2011;Germany;Ores&concentrates;383789.0;271554.0;285331.0;344106.0;324954.0;292037.0;364990.0;283098.0;318029.0;305592.0;362803.0;i;zinc
2012;Germany;Scrap;17395.0;16782.0;23694.0;25853.0;;;;;;;;i;zinc
2013;Germany;Unwrought;305075.0;285965.0;380807.0;398086.0;365788.0;371332.0;378951.0;362165.0;373899.0;352768.0;341770.0;i;zinc
2014;Germany;Unwrought alloys;89738.0;36350.0;57563.0;69972.0;64642.0;64278.0;76188.0;68538.0;71431.0;81299.0;96443.0;i;zinc
2015;Greece;Unwrought;28996.0;25422.0;20735.0;9706.0;9762.0;8833.0;6619.0;8152.0;7878.0;9612.0;12165.0;i;zinc
2016;Greece;Unwrought alloys;;;1799.0;1652.0;1579.0;1062.0;1025.0;1571.0;1602.0;1630.0;1783.0;i;zinc
2017;Hungary;Unwrought;17011.0;9862.0;8806.0;9478.0;9838.0;8660.0;10895.0;9585.0;9476.0;12460.0;12733.0;i;zinc
2018;Hungary;Unwrought alloys;;;2961.0;3340.0;3018.0;3479.0;4579.0;4295.0;4405.0;3692.0;4830.0;i;zinc
2019;Ireland;Ores&concentrates;76922.0;;;;;;;;;;;i;zinc
2020;Ireland;Scrap;1268.0;;;;;;;;;;;i;zinc
2021;Ireland;Unwrought;5185.0;2210.0;2104.0;2358.0;2058.0;2481.0;2579.0;3138.0;2878.0;3936.0;4037.0;i;zinc
2022;Italy;Ores&concentrates;161838.0;155028.0;184192.0;153982.0;186715.0;140909.0;183989.0;151892.0;169839.0;166756.0;177373.0;i;zinc
2023;Italy;Scrap;15369.0;15315.0;27740.0;36491.0;;;;;;;;i;zinc
2024;Italy;Unwrought;179691.0;118424.0;245254.0;244557.0;164716.0;142457.0;143426.0;127696.0;139460.0;107265.0;113352.0;i;zinc
2025;Italy;Unwrought alloys;81350.0;22194.0;34595.0;39554.0;31434.0;48303.0;49733.0;75506.0;83318.0;86194.0;97225.0;i;zinc
2026;Latvia;Unwrought;1256.0;;383.0;249.0;662.0;402.0;3570.0;851.0;1957.0;2213.0;2239.0;i;zinc
2027;Latvia;Unwrought alloys;;;;;;;67.0;1179.0;142.0;123.0;127.0;i;zinc
2028;Lithuania;Unwrought;563.0;190.0;460.0;1049.0;1063.0;684.0;1302.0;56.0;39.0;81.0;339.0;i;zinc
2029;Lithuania;Unwrought alloys;;;;;;;528.0;638.0;730.0;1048.0;1164.0;i;zinc
2030;Luxembourg;Unwrought;5831.0;6049.0;9232.0;6819.0;7461.0;7080.0;6368.0;1053.0;640.0;661.0;846.0;i;zinc
2031;Luxembourg;Unwrought alloys;537.0;;;;;;;;;;;i;zinc
2032;Montenegro;Unwrought;;;;;;;;;;;;i;zinc
2033;Netherlands;Ores&concentrates;430617.0;320568.0;391050.0;355644.0;445698.0;474857.0;640235.0;530627.0;487871.0;409807.0;436700.0;i;zinc
2034;Netherlands;Scrap;6270.0;8274.0;12653.0;9283.0;;;;;;;;i;zinc
2035;Netherlands;Unwrought;155003.0;104253.0;254953.0;227277.0;221680.0;191576.0;165072.0;187561.0;241176.0;248782.0;253112.0;i;zinc
2036;Netherlands;Unwrought alloys;24062.0;15791.0;19827.0;13356.0;8029.0;24859.0;12532.0;19324.0;22925.0;45405.0;42884.0;i;zinc
2037;North Macedonia;Unwrought;4954.0;4147.0;5213.0;4920.0;4611.0;4075.0;4664.0;5573.0;5759.0;5839.0;5193.0;i;zinc
2038;Norway;Ores&concentrates;243213.0;209649.0;228828.0;250537.0;260442.0;237170.0;261048.0;288306.0;301276.0;307802.0;333210.0;i;zinc
2039;Norway;Unwrought;3286.0;1612.0;1376.0;1013.0;2313.0;205.0;279.0;264.0;607.0;261.0;182.0;i;zinc
2040;Poland;Ores&concentrates;150283.0;130258.0;115561.0;97225.0;178780.0;157232.0;143744.0;150745.0;145324.0;186467.0;182660.0;i;zinc
2041;Poland;Scrap;6378.0;3907.0;7188.0;10421.0;;;;;;;;i;zinc
2042;Poland;Unwrought;26811.0;18498.0;53983.0;49569.0;47314.0;48736.0;41524.0;52576.0;54667.0;56473.0;56850.0;i;zinc
2043;Poland;Unwrought alloys;11906.0;8922.0;7610.0;10045.0;11622.0;11593.0;9799.0;13338.0;11373.0;12899.0;15021.0;i;zinc
2044;Portugal;Unwrought;19551.0;12830.0;15757.0;13299.0;11135.0;10471.0;8692.0;11668.0;17355.0;17165.0;13987.0;i;zinc
2045;Portugal;Unwrought alloys;4617.0;4018.0;4522.0;3967.0;4601.0;6084.0;6585.0;5153.0;5711.0;6094.0;9922.0;i;zinc
2046;Romania;Ores&concentrates;161527.0;;;;;;;;;;;i;zinc
2047;Romania;Scrap;55.0;0.0;246.0;439.0;;;;;;;;i;zinc
2048;Romania;Unwrought;7394.0;10523.0;16664.0;17006.0;16883.0;18691.0;16104.0;17906.0;15769.0;20183.0;21339.0;i;zinc
2049;Romania;Unwrought alloys;;;;;;;2024.0;2221.0;1728.0;2749.0;2206.0;i;zinc
2050;Serbia;Unwrought;8209.0;4178.0;4846.0;5275.0;5344.0;6418.0;5932.0;7386.0;7849.0;7779.0;7590.0;i;zinc
2051;Serbia;Unwrought alloys;;;;;;;443.0;946.0;522.0;909.0;853.0;i;zinc
2052;Slovakia;Ores&concentrates;;;;;;;;;;;;i;zinc
2053;Slovakia;Unwrought;41003.0;28863.0;37266.0;34536.0;27313.0;36191.0;56716.0;45943.0;39432.0;47362.0;52785.0;i;zinc
2054;Slovakia;Unwrought alloys;;;;;;;2744.0;2657.0;1908.0;2293.0;2663.0;i;zinc
2055;Slovenia;Scrap;;;313.0;299.0;;;;;;;;i;zinc
2056;Slovenia;Unwrought;14881.0;16766.0;15314.0;14495.0;12916.0;12984.0;14284.0;17029.0;15902.0;8996.0;9893.0;i;zinc
2057;Slovenia;Unwrought alloys;8938.0;6180.0;5850.0;7374.0;6623.0;8457.0;9576.0;10077.0;10624.0;10692.0;10346.0;i;zinc
2058;Spain;Ores&concentrates;1113998.0;909078.0;958485.0;977695.0;1069671.0;994451.0;1057670.0;823447.0;930725.0;913296.0;1226071.0;i;zinc
2059;Spain;Scrap;7396.0;3127.0;10935.0;23205.0;;;;;;;;i;zinc
2060;Spain;Unwrought;26755.0;16091.0;7583.0;16841.0;6091.0;4623.0;12274.0;4005.0;3640.0;6665.0;20729.0;i;zinc
2061;Spain;Unwrought alloys;15324.0;9230.0;15388.0;11025.0;7235.0;7156.0;8081.0;5946.0;6781.0;6224.0;7044.0;i;zinc
2062;Sweden;Ores&concentrates;;;;;;;;;;;;i;zinc
2063;Sweden;Scrap;1696.0;1208.0;;;;;;;;;;i;zinc
2064;Sweden;Unwrought;29211.0;29750.0;37524.0;30598.0;24686.0;23619.0;25827.0;25519.0;12244.0;9973.0;10009.0;i;zinc
2065;Sweden;Unwrought alloys;12059.0;2691.0;5905.0;6282.0;5907.0;6536.0;6910.0;7664.0;8788.0;9665.0;9845.0;i;zinc
2066;Switzerland;Ores&concentrates;;;;;;;;;;;;i;zinc
2067;Switzerland;Unwrought;13715.0;9431.0;15521.0;12747.0;11702.0;11554.0;10560.0;11451.0;14162.0;5309.0;7137.0;i;zinc
2068;Switzerland;Unwrought alloys;2471.0;1549.0;2276.0;2158.0;1930.0;1648.0;2080.0;2191.0;2340.0;2029.0;1759.0;i;zinc
2069;Turkey;Ores&concentrates;;;;;;;10.0;138.0;47.0;328.0;9798.0;i;zinc
2070;Turkey;Scrap;1381.0;;;;;;;;;;;i;zinc
2071;Turkey;Unwrought;147215.0;137765.0;182598.0;201409.0;224683.0;234744.0;237999.0;231845.0;236327.0;268226.0;248843.0;i;zinc
2072;Turkey;Unwrought alloys;4091.0;1714.0;2876.0;6504.0;5261.0;10059.0;13969.0;15982.0;15345.0;15833.0;13821.0;i;zinc
2073;United Kingdom;Ores&concentrates;257.0;119.0;574.0;426.0;;;;274.0;1.0;19.0;1.0;i;zinc
2074;United Kingdom;Scrap;103.0;344.0;447.0;339.0;;;1412.0;590.0;470.0;781.0;676.0;i;zinc
2075;United Kingdom;Unwrought;119911.0;84594.0;97066.0;85516.0;77847.0;98448.0;113410.0;106101.0;94731.0;98731.0;102510.0;i;zinc
2076;United Kingdom;Unwrought alloys;8524.0;1869.0;2973.0;9306.0;8917.0;8469.0;5177.0;5949.0;6822.0;6036.0;6423.0;i;zinc
2077;Algeria;;;;;;;0.0;0.0;50.0;314.0;500.0;500.0;p;zinc
2078;Argentina;;30349.0;31869.0;32600.0;38000.0;42000.0;47650.0;47981.0;33787.0;26680.0;26800.0;23980.0;p;zinc
2079;Armenia;;3880.0;3564.0;7468.0;9353.0;9729.0;9570.0;8825.0;6791.0;4735.0;5784.0;6497.0;p;zinc
2080;Australia;;1514873.0;1285656.0;1475045.0;1509660.0;1536109.0;1510738.0;1505968.0;1610004.0;884826.0;852164.0;1146781.0;p;zinc
2081;Bolivia;;383618.0;430879.0;411409.0;427129.0;389911.0;407332.0;450542.0;443172.0;489293.0;527206.0;519630.0;p;zinc
2082;Bosnia and Herzegovina;;4727.0;3425.0;5514.0;6862.0;7600.0;9102.0;7837.0;8946.0;9670.0;10235.0;10603.0;p;zinc
2083;Brazil;;173933.0;172688.0;211203.0;197840.0;164258.0;152147.0;169766.0;157000.0;158200.0;156500.0;169800.0;p;zinc
2084;Bulgaria;;12819.0;9339.0;9904.0;10977.0;12116.0;13902.0;11872.0;10783.0;11415.0;10886.0;11367.0;p;zinc
2085;Burkina Faso;;;0.0;0.0;0.0;0.0;32215.0;64976.0;68804.0;81422.0;92731.0;99162.0;p;zinc
2086;Burma;;7000.0;5400.0;8600.0;9200.0;8000.0;4800.0;3030.0;31025.0;72640.0;12560.0;11700.0;p;zinc
2087;Canada;;750502.0;699145.0;649065.0;622600.0;641134.0;426545.0;352125.0;289584.0;301210.0;346776.0;304964.0;p;zinc
2088;Chile;;40519.0;27801.0;27662.0;36602.0;26762.0;29759.0;45094.0;48071.0;42870.0;29008.0;26810.0;p;zinc
2089;China;;3342600.0;3324400.0;3842200.0;4050000.0;4859100.0;5187747.0;5118394.0;4748877.0;4710500.0;3868500.0;3721100.0;p;zinc
2090;Congo;;;;;;;;;;1.0;4.0;1.0;p;zinc
2091;Democratic Republic of the Congo;;15465.0;19696.0;9223.0;14758.0;10572.0;12144.0;12737.0;12675.0;12587.0;12377.0;1129.0;p;zinc
2092;Cuba;;;;;;;;0.0;0.0;0.0;2900.0;42000.0;p;zinc
2093;Dominican Republic;;;;;0.0;0.0;0.0;0.0;4655.0;3636.0;3920.0;4038.0;p;zinc
2094;Eritrea;;;;;;0.0;0.0;0.0;0.0;40900.0;95400.0;125000.0;p;zinc
2095;Finland;;27800.0;30233.0;55562.0;64115.0;52200.0;41124.0;46100.0;25332.0;45852.0;66284.0;85335.0;p;zinc
2096;Greece;;24200.0;17800.0;18400.0;21200.0;20800.0;22549.0;23085.0;13174.0;18866.0;17300.0;21456.0;p;zinc
2097;Guatemala;;;0.0;0.0;0.0;442.0;1221.0;13394.0;14810.0;14975.0;6100.0;0.0;p;zinc
2098;Honduras;;28462.0;36370.0;33839.0;26000.0;26000.0;25000.0;30000.0;24988.0;14579.0;20436.0;28421.0;p;zinc
2099;India;;647537.0;677824.0;729886.0;726518.0;759527.0;769927.0;766730.0;740737.0;755778.0;772600.0;728402.0;p;zinc
2100;Indonesia;;;;;;;1200.0;700.0;19300.0;8500.0;13900.0;20100.0;p;zinc
2101;Iran;;86000.0;115000.0;128000.0;138000.0;138000.0;130000.0;150000.0;168200.0;135000.0;140000.0;145000.0;p;zinc
2102;Ireland;;398200.0;385700.0;342500.0;344000.0;337500.0;326700.0;282600.0;236300.0;147797.0;130580.0;131742.0;p;zinc
2103;Kazakhstan;;446000.0;458400.0;453500.0;429000.0;425000.0;417000.0;378100.0;369300.0;351000.0;345000.0;346000.0;p;zinc
2104;Republic of Korea;;1836.0;2221.0;355.0;743.0;1434.0;1749.0;1919.0;2070.0;2257.0;3321.0;3656.0;p;zinc
2105;Korea, Dem. P.R. of;;48000.0;29000.0;38000.0;34000.0;35000.0;36139.0;37261.0;45332.0;66469.0;35671.0;35000.0;p;zinc
2106;Kosovo;;0.0;2500.0;4100.0;2872.0;3818.0;4983.0;5514.0;3986.0;4814.0;4468.0;3619.0;p;zinc
2107;Laos;;1121.0;760.0;1140.0;1642.0;883.0;1900.0;2000.0;0.0;700.0;5700.0;3100.0;p;zinc
2108;Mexico;;453588.0;489766.0;570004.0;631859.0;660349.0;642542.0;659878.0;786774.0;661646.0;671444.0;662355.0;p;zinc
2109;Mongolia;;71800.0;70750.0;56300.0;52350.0;59550.0;52050.0;46600.0;44800.0;50100.0;82700.0;43950.0;p;zinc
2110;Montenegro;;;0.0;250.0;3300.0;4677.0;5487.0;7200.0;7068.0;8100.0;8800.0;10700.0;p;zinc
